timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:06:05.435, 0, 100, 14043, 15360, 80, 65.53, 70.00
2026/09/17 06:06:05.441, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:05.653, 0, 69, 14043, 15360, 80, 66.42, 70.00
2026/09/17 06:06:05.660, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:05.867, 0, 100, 14043, 15360, 80, 65.44, 70.00
2026/09/17 06:06:05.880, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:06:06.087, 0, 100, 14043, 15360, 80, 64.75, 70.00
2026/09/17 06:06:06.094, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:06.301, 0, 100, 14043, 15360, 81, 65.04, 70.00
2026/09/17 06:06:06.308, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:06.515, 0, 93, 14043, 15360, 81, 67.65, 70.00
2026/09/17 06:06:06.526, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 06:06:06.734, 0, 100, 14043, 15360, 81, 65.34, 70.00
2026/09/17 06:06:06.740, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:06.948, 0, 100, 14043, 15360, 81, 64.03, 70.00
2026/09/17 06:06:06.954, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:07.162, 0, 100, 14043, 15360, 81, 64.65, 70.00
2026/09/17 06:06:07.169, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:07.376, 0, 100, 14043, 15360, 81, 64.65, 70.00
2026/09/17 06:06:07.383, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:07.590, 0, 94, 14043, 15360, 81, 67.10, 70.00
2026/09/17 06:06:07.598, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:06:07.805, 0, 99, 14043, 15360, 81, 65.63, 70.00
2026/09/17 06:06:07.812, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:08.019, 0, 100, 14043, 15360, 81, 64.85, 70.00
2026/09/17 06:06:08.027, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:08.236, 0, 100, 14043, 15360, 81, 63.81, 70.00
2026/09/17 06:06:08.243, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:08.451, 0, 100, 14043, 15360, 81, 65.49, 70.00
2026/09/17 06:06:08.465, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:08.673, 0, 98, 14043, 15360, 81, 66.36, 70.00
2026/09/17 06:06:08.679, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:06:08.886, 0, 95, 14043, 15360, 81, 65.20, 70.00
2026/09/17 06:06:08.893, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 06:06:09.101, 0, 100, 14043, 15360, 81, 66.16, 70.00
2026/09/17 06:06:09.112, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:06:09.320, 0, 100, 14043, 15360, 81, 64.50, 70.00
2026/09/17 06:06:09.327, 1, 0, 3, 15360, 44, 10.06, 70.00
2026/09/17 06:06:09.534, 0, 100, 14043, 15360, 81, 55.48, 70.00
2026/09/17 06:06:09.540, 1, 0, 3, 15360, 44, 10.06, 70.00
2026/09/17 06:06:09.748, 0, 93, 14043, 15360, 82, 65.48, 70.00
2026/09/17 06:06:09.759, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:09.967, 0, 100, 14043, 15360, 82, 66.16, 70.00
2026/09/17 06:06:09.973, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:10.181, 0, 100, 14043, 15360, 82, 65.79, 70.00
2026/09/17 06:06:10.188, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:10.395, 0, 100, 14043, 15360, 82, 64.36, 70.00
2026/09/17 06:06:10.406, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:10.613, 0, 100, 14043, 15360, 82, 65.93, 70.00
2026/09/17 06:06:10.620, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:10.828, 0, 93, 14043, 15360, 82, 65.00, 70.00
2026/09/17 06:06:10.834, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:11.042, 0, 100, 14043, 15360, 82, 65.34, 70.00
2026/09/17 06:06:11.052, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:11.260, 0, 100, 14043, 15360, 82, 64.95, 70.00
2026/09/17 06:06:11.266, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:11.474, 0, 100, 14043, 15360, 82, 65.14, 70.00
2026/09/17 06:06:11.480, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:11.688, 0, 100, 14043, 15360, 82, 64.50, 70.00
2026/09/17 06:06:11.699, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:06:11.907, 0, 93, 14043, 15360, 82, 64.69, 70.00
2026/09/17 06:06:11.913, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 06:06:12.121, 0, 100, 14043, 15360, 82, 64.26, 70.00
2026/09/17 06:06:12.127, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:06:12.334, 0, 100, 14043, 15360, 82, 64.99, 70.00
2026/09/17 06:06:12.342, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:06:12.550, 0, 100, 14043, 15360, 82, 65.04, 70.00
