timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:08:38.999, 0, 100, 14043, 15360, 75, 40.98, 70.00
2026/09/17 06:08:39.012, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:39.224, 0, 61, 14043, 15360, 75, 65.63, 70.00
2026/09/17 06:08:39.234, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:39.441, 0, 98, 14043, 15360, 75, 67.69, 70.00
2026/09/17 06:08:39.448, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:39.655, 0, 100, 14043, 15360, 75, 67.00, 70.00
2026/09/17 06:08:39.662, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:39.869, 0, 100, 14043, 15360, 75, 65.73, 70.00
2026/09/17 06:08:39.877, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:08:40.085, 0, 83, 14043, 15360, 75, 66.16, 70.00
2026/09/17 06:08:40.091, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:40.299, 0, 100, 14043, 15360, 75, 66.91, 70.00
2026/09/17 06:08:40.307, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:40.514, 0, 100, 14043, 15360, 75, 65.26, 70.00
2026/09/17 06:08:40.520, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:40.728, 0, 100, 14043, 15360, 75, 65.97, 70.00
2026/09/17 06:08:40.734, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:08:40.941, 0, 83, 14043, 15360, 75, 63.99, 70.00
2026/09/17 06:08:40.954, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:41.163, 0, 100, 14043, 15360, 75, 66.91, 70.00
2026/09/17 06:08:41.169, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:08:41.376, 0, 100, 14043, 15360, 75, 67.55, 70.00
2026/09/17 06:08:41.384, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:41.591, 0, 100, 14043, 15360, 75, 65.44, 70.00
2026/09/17 06:08:41.603, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:41.810, 0, 90, 14043, 15360, 75, 71.48, 70.00
2026/09/17 06:08:41.818, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:42.027, 0, 97, 14043, 15360, 75, 65.89, 70.00
2026/09/17 06:08:42.033, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:42.241, 0, 100, 14043, 15360, 75, 67.30, 70.00
2026/09/17 06:08:42.250, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:42.458, 0, 100, 14043, 15360, 75, 65.44, 70.00
2026/09/17 06:08:42.464, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:42.671, 0, 100, 14043, 15360, 75, 66.18, 70.00
2026/09/17 06:08:42.678, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:08:42.886, 0, 81, 14043, 15360, 75, 66.08, 70.00
2026/09/17 06:08:42.894, 1, 0, 3, 15360, 43, 10.15, 70.00
2026/09/17 06:08:43.101, 0, 100, 14043, 15360, 75, 64.95, 70.00
2026/09/17 06:08:43.108, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:43.316, 0, 100, 14043, 15360, 75, 65.18, 70.00
2026/09/17 06:08:43.325, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:43.533, 0, 85, 14043, 15360, 75, 57.60, 70.00
2026/09/17 06:08:43.546, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:43.754, 0, 100, 14043, 15360, 75, 65.30, 70.00
2026/09/17 06:08:43.760, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:43.967, 0, 100, 14043, 15360, 75, 66.51, 70.00
2026/09/17 06:08:43.973, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:44.181, 0, 100, 14043, 15360, 75, 65.63, 70.00
2026/09/17 06:08:44.188, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:44.396, 0, 92, 14043, 15360, 75, 70.29, 70.00
2026/09/17 06:08:44.402, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:44.609, 0, 98, 14043, 15360, 75, 65.24, 70.00
2026/09/17 06:08:44.616, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:44.823, 0, 100, 14043, 15360, 75, 64.85, 70.00
2026/09/17 06:08:44.829, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:08:45.039, 0, 100, 14043, 15360, 75, 66.81, 70.00
2026/09/17 06:08:45.045, 1, 0, 3, 15360, 43, 9.66, 70.00
