timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:17:40.259, 0, 87, 7779, 15360, 75, 65.93, 70.00
2026/09/17 06:17:40.266, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/17 06:17:40.477, 0, 74, 7779, 15360, 75, 65.83, 70.00
2026/09/17 06:17:40.483, 1, 0, 3, 15360, 47, 14.01, 70.00
2026/09/17 06:17:40.691, 0, 100, 7779, 15360, 75, 65.04, 70.00
2026/09/17 06:17:40.700, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/17 06:17:40.907, 0, 100, 7779, 15360, 75, 66.12, 70.00
2026/09/17 06:17:40.913, 1, 0, 3, 15360, 47, 13.91, 70.00
2026/09/17 06:17:41.120, 0, 100, 7779, 15360, 75, 54.07, 70.00
2026/09/17 06:17:41.125, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/17 06:17:41.332, 0, 88, 7779, 15360, 75, 65.63, 70.00
2026/09/17 06:17:41.338, 1, 0, 3, 15360, 47, 13.91, 70.00
2026/09/17 06:17:41.545, 0, 100, 7779, 15360, 75, 65.44, 70.00
2026/09/17 06:17:41.551, 1, 0, 3, 15360, 47, 13.91, 70.00
2026/09/17 06:17:41.758, 0, 100, 7779, 15360, 75, 64.36, 70.00
2026/09/17 06:17:41.767, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/17 06:17:41.974, 0, 96, 7779, 15360, 76, 70.19, 70.00
2026/09/17 06:17:41.980, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/17 06:17:42.187, 0, 92, 7779, 15360, 75, 66.67, 70.00
2026/09/17 06:17:42.196, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/17 06:17:42.404, 0, 100, 7779, 15360, 75, 65.34, 70.00
2026/09/17 06:17:42.414, 1, 0, 3, 15360, 47, 13.91, 70.00
2026/09/17 06:17:42.621, 0, 100, 7779, 15360, 75, 66.47, 70.00
2026/09/17 06:17:42.627, 1, 0, 3, 15360, 47, 13.91, 70.00
2026/09/17 06:17:42.834, 0, 90, 7779, 15360, 75, 64.69, 70.00
2026/09/17 06:17:42.842, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/17 06:17:43.049, 0, 98, 7779, 15360, 75, 64.75, 70.00
2026/09/17 06:17:43.055, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/17 06:17:43.262, 0, 100, 7779, 15360, 75, 65.38, 70.00
2026/09/17 06:17:43.267, 1, 0, 3, 15360, 47, 13.92, 70.00
