timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:08:27.748, 0, 82, 14043, 15360, 75, 66.81, 70.00
2026/09/17 06:08:27.761, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:08:27.972, 0, 80, 14043, 15360, 76, 64.85, 70.00
2026/09/17 06:08:27.985, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:28.192, 0, 100, 14043, 15360, 76, 66.28, 70.00
2026/09/17 06:08:28.198, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:28.406, 0, 100, 14043, 15360, 76, 67.79, 70.00
2026/09/17 06:08:28.412, 1, 0, 3, 15360, 44, 10.55, 70.00
2026/09/17 06:08:28.621, 0, 98, 14043, 15360, 76, 73.39, 70.00
2026/09/17 06:08:28.632, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:28.840, 0, 89, 14043, 15360, 76, 65.83, 70.00
2026/09/17 06:08:28.845, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:29.053, 0, 100, 14043, 15360, 76, 65.69, 70.00
2026/09/17 06:08:29.058, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:08:29.266, 0, 100, 14043, 15360, 76, 66.12, 70.00
2026/09/17 06:08:29.277, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:29.485, 0, 91, 14043, 15360, 76, 76.12, 70.00
2026/09/17 06:08:29.491, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:08:29.698, 0, 95, 14043, 15360, 76, 65.83, 70.00
2026/09/17 06:08:29.705, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:29.913, 0, 100, 14043, 15360, 76, 66.77, 70.00
2026/09/17 06:08:29.919, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:30.126, 0, 100, 14043, 15360, 76, 65.98, 70.00
2026/09/17 06:08:30.132, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:30.340, 0, 88, 14043, 15360, 76, 65.77, 70.00
2026/09/17 06:08:30.347, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:30.555, 0, 99, 14043, 15360, 76, 65.57, 70.00
2026/09/17 06:08:30.561, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:30.768, 0, 100, 14043, 15360, 76, 67.10, 70.00
2026/09/17 06:08:30.774, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:30.981, 0, 87, 14043, 15360, 76, 56.99, 70.00
2026/09/17 06:08:30.986, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:08:31.194, 0, 100, 14043, 15360, 76, 66.32, 70.00
2026/09/17 06:08:31.200, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:08:31.407, 0, 100, 14043, 15360, 76, 65.53, 70.00
2026/09/17 06:08:31.416, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:08:31.623, 0, 100, 14043, 15360, 76, 65.97, 70.00
2026/09/17 06:08:31.629, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:08:31.837, 0, 89, 14043, 15360, 76, 67.35, 70.00
2026/09/17 06:08:31.845, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:08:32.053, 0, 100, 14043, 15360, 76, 66.71, 70.00
2026/09/17 06:08:32.064, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:08:32.272, 0, 100, 14043, 15360, 76, 66.36, 70.00
2026/09/17 06:08:32.278, 1, 0, 3, 15360, 44, 9.56, 70.00
2026/09/17 06:08:32.486, 0, 100, 14043, 15360, 76, 65.87, 70.00
2026/09/17 06:08:32.492, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:08:32.699, 0, 86, 14043, 15360, 76, 64.55, 70.00
2026/09/17 06:08:32.707, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:08:32.915, 0, 100, 14043, 15360, 76, 66.32, 70.00
2026/09/17 06:08:32.921, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:33.128, 0, 100, 14043, 15360, 76, 65.63, 70.00
2026/09/17 06:08:33.134, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:33.342, 0, 100, 14043, 15360, 76, 66.56, 70.00
2026/09/17 06:08:33.347, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:08:33.555, 0, 89, 14043, 15360, 76, 65.14, 70.00
2026/09/17 06:08:33.562, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:33.769, 0, 100, 14043, 15360, 76, 65.53, 70.00
2026/09/17 06:08:33.778, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:08:33.985, 0, 100, 14043, 15360, 75, 65.30, 70.00
2026/09/17 06:08:33.991, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:34.199, 0, 100, 14043, 15360, 75, 72.04, 70.00
2026/09/17 06:08:34.204, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:34.412, 0, 100, 14043, 15360, 75, 66.81, 70.00
