timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:04:54.622, 0, 100, 14043, 15360, 76, 66.16, 70.00
2026/09/17 06:04:54.632, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:04:54.844, 0, 51, 14043, 15360, 77, 78.08, 70.00
2026/09/17 06:04:54.855, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:55.063, 0, 100, 14043, 15360, 77, 65.08, 70.00
2026/09/17 06:04:55.069, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:55.277, 0, 100, 14043, 15360, 77, 64.95, 70.00
2026/09/17 06:04:55.284, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:55.491, 0, 100, 14043, 15360, 77, 65.93, 70.00
2026/09/17 06:04:55.499, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:55.706, 0, 100, 14043, 15360, 77, 66.02, 70.00
2026/09/17 06:04:55.712, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:04:55.920, 0, 100, 14043, 15360, 77, 65.04, 70.00
2026/09/17 06:04:55.927, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:56.135, 0, 86, 14043, 15360, 77, 63.51, 70.00
2026/09/17 06:04:56.144, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:56.351, 0, 96, 14043, 15360, 77, 64.73, 70.00
2026/09/17 06:04:56.358, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:56.566, 0, 100, 14043, 15360, 77, 65.63, 70.00
2026/09/17 06:04:56.575, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:56.782, 0, 100, 14043, 15360, 77, 65.89, 70.00
2026/09/17 06:04:56.794, 1, 0, 3, 15360, 43, 10.45, 70.00
2026/09/17 06:04:57.002, 0, 100, 14043, 15360, 77, 66.02, 70.00
2026/09/17 06:04:57.008, 1, 0, 3, 15360, 43, 10.15, 70.00
