timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:57:55.409, 0, 100, 10761, 15360, 62, 67.35, 70.00
2026/09/17 06:57:55.414, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:57:55.626, 0, 74, 10761, 15360, 63, 69.06, 70.00
2026/09/17 06:57:55.631, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:57:55.838, 0, 100, 10761, 15360, 63, 68.72, 70.00
2026/09/17 06:57:55.842, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:57:56.050, 0, 100, 10761, 15360, 63, 67.55, 70.00
2026/09/17 06:57:56.054, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:57:56.261, 0, 100, 10761, 15360, 63, 68.58, 70.00
2026/09/17 06:57:56.266, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:57:56.473, 0, 100, 10761, 15360, 63, 69.02, 70.00
2026/09/17 06:57:56.479, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:57:56.686, 0, 100, 10761, 15360, 63, 69.12, 70.00
2026/09/17 06:57:56.691, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:57:56.898, 0, 100, 10761, 15360, 63, 70.39, 70.00
2026/09/17 06:57:56.903, 1, 0, 3, 15360, 44, 9.95, 70.00
2026/09/17 06:57:57.110, 0, 100, 10761, 15360, 64, 68.68, 70.00
2026/09/17 06:57:57.115, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:57:57.322, 0, 100, 10761, 15360, 64, 67.35, 70.00
2026/09/17 06:57:57.328, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:57:57.535, 0, 100, 10761, 15360, 64, 68.96, 70.00
2026/09/17 06:57:57.543, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:57:57.750, 0, 100, 10761, 15360, 64, 69.07, 70.00
2026/09/17 06:57:57.755, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:57:57.962, 0, 100, 10761, 15360, 64, 69.36, 70.00
2026/09/17 06:57:57.971, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:57:58.178, 0, 100, 10761, 15360, 64, 71.42, 70.00
2026/09/17 06:57:58.182, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:57:58.389, 0, 100, 10761, 15360, 64, 61.62, 70.00
2026/09/17 06:57:58.399, 1, 0, 3, 15360, 44, 10.55, 70.00
2026/09/17 06:57:58.606, 0, 84, 10761, 15360, 64, 68.10, 70.00
2026/09/17 06:57:58.611, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:57:58.818, 0, 100, 10761, 15360, 64, 70.39, 70.00
2026/09/17 06:57:58.824, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:57:59.031, 0, 100, 10761, 15360, 65, 68.39, 70.00
2026/09/17 06:57:59.040, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 06:57:59.247, 0, 100, 10761, 15360, 65, 66.32, 70.00
2026/09/17 06:57:59.252, 1, 0, 3, 15360, 44, 10.15, 70.00
2026/09/17 06:57:59.458, 0, 100, 10761, 15360, 65, 67.84, 70.00
2026/09/17 06:57:59.468, 1, 0, 3, 15360, 44, 9.95, 70.00
2026/09/17 06:57:59.675, 0, 100, 10761, 15360, 65, 67.65, 70.00
2026/09/17 06:57:59.697, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:57:59.904, 0, 100, 10761, 15360, 65, 67.16, 70.00
2026/09/17 06:57:59.916, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:00.124, 0, 100, 10761, 15360, 65, 68.98, 70.00
2026/09/17 06:58:00.132, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:00.339, 0, 100, 10761, 15360, 65, 66.24, 70.00
2026/09/17 06:58:00.343, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:58:00.550, 0, 100, 10761, 15360, 65, 69.70, 70.00
2026/09/17 06:58:00.560, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:58:00.767, 0, 100, 10761, 15360, 65, 68.08, 70.00
2026/09/17 06:58:00.774, 1, 0, 3, 15360, 44, 9.65, 70.00
2026/09/17 06:58:00.981, 0, 100, 10761, 15360, 66, 70.10, 70.00
2026/09/17 06:58:00.986, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:58:01.193, 0, 100, 10761, 15360, 65, 50.99, 70.00
2026/09/17 06:58:01.204, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:58:01.412, 0, 87, 10761, 15360, 66, 68.53, 70.00
2026/09/17 06:58:01.416, 1, 0, 3, 15360, 44, 10.35, 70.00
2026/09/17 06:58:01.623, 0, 100, 10761, 15360, 66, 69.86, 70.00
2026/09/17 06:58:01.628, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:58:01.835, 0, 100, 10761, 15360, 66, 66.82, 70.00
2026/09/17 06:58:01.840, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:58:02.047, 0, 100, 10761, 15360, 66, 67.10, 70.00
2026/09/17 06:58:02.052, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:58:02.259, 0, 100, 10761, 15360, 66, 69.07, 70.00
2026/09/17 06:58:02.264, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:58:02.471, 0, 100, 10761, 15360, 66, 68.28, 70.00
2026/09/17 06:58:02.481, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 06:58:02.688, 0, 100, 10761, 15360, 66, 68.82, 70.00
2026/09/17 06:58:02.695, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:02.902, 0, 100, 10761, 15360, 66, 69.51, 70.00
2026/09/17 06:58:02.908, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:58:03.115, 0, 100, 10761, 15360, 66, 65.10, 70.00
2026/09/17 06:58:03.124, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:58:03.331, 0, 100, 10761, 15360, 67, 68.88, 70.00
2026/09/17 06:58:03.336, 1, 0, 3, 15360, 44, 10.06, 70.00
2026/09/17 06:58:03.545, 0, 100, 10761, 15360, 67, 68.96, 70.00
2026/09/17 06:58:03.550, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:03.757, 0, 100, 10761, 15360, 67, 67.94, 70.00
2026/09/17 06:58:03.769, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:58:03.976, 0, 100, 10761, 15360, 67, 70.05, 70.00
2026/09/17 06:58:03.982, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:58:04.189, 0, 87, 10761, 15360, 67, 73.14, 70.00
2026/09/17 06:58:04.194, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:58:04.401, 0, 100, 10761, 15360, 67, 70.53, 70.00
2026/09/17 06:58:04.406, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:58:04.614, 0, 100, 10761, 15360, 67, 67.98, 70.00
2026/09/17 06:58:04.619, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:58:04.826, 0, 100, 10761, 15360, 67, 67.70, 70.00
2026/09/17 06:58:04.831, 1, 0, 3, 15360, 44, 9.75, 70.00
2026/09/17 06:58:05.038, 0, 100, 10761, 15360, 67, 66.63, 70.00
2026/09/17 06:58:05.044, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:05.251, 0, 100, 10761, 15360, 67, 68.24, 70.00
2026/09/17 06:58:05.261, 1, 0, 3, 15360, 44, 10.35, 70.00
2026/09/17 06:58:05.467, 0, 100, 10761, 15360, 68, 69.17, 70.00
2026/09/17 06:58:05.472, 1, 0, 3, 15360, 44, 9.95, 70.00
2026/09/17 06:58:05.679, 0, 100, 10761, 15360, 68, 65.79, 70.00
2026/09/17 06:58:05.686, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:05.893, 0, 100, 10761, 15360, 68, 68.92, 70.00
2026/09/17 06:58:05.898, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:58:06.105, 0, 100, 10761, 15360, 68, 67.41, 70.00
2026/09/17 06:58:06.109, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:58:06.316, 0, 100, 10761, 15360, 68, 68.14, 70.00
2026/09/17 06:58:06.322, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:06.529, 0, 100, 10761, 15360, 68, 69.36, 70.00
2026/09/17 06:58:06.537, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 06:58:06.744, 0, 100, 10761, 15360, 68, 67.24, 70.00
2026/09/17 06:58:06.749, 1, 0, 3, 15360, 44, 9.95, 70.00
2026/09/17 06:58:06.956, 0, 91, 10761, 15360, 68, 70.40, 70.00
2026/09/17 06:58:06.962, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:07.169, 0, 100, 10761, 15360, 68, 68.63, 70.00
2026/09/17 06:58:07.175, 1, 0, 3, 15360, 44, 9.65, 70.00
2026/09/17 06:58:07.382, 0, 100, 10761, 15360, 68, 69.03, 70.00
2026/09/17 06:58:07.387, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:58:07.594, 0, 100, 10761, 15360, 68, 66.42, 70.00
2026/09/17 06:58:07.603, 1, 0, 3, 15360, 44, 9.65, 70.00
2026/09/17 06:58:07.810, 0, 100, 10761, 15360, 69, 66.92, 70.00
2026/09/17 06:58:07.815, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:58:08.022, 0, 100, 10761, 15360, 69, 68.12, 70.00
2026/09/17 06:58:08.029, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 06:58:08.237, 0, 100, 10761, 15360, 69, 64.67, 70.00
2026/09/17 06:58:08.242, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:58:08.449, 0, 100, 10761, 15360, 69, 69.80, 70.00
2026/09/17 06:58:08.455, 1, 0, 3, 15360, 44, 10.55, 70.00
2026/09/17 06:58:08.662, 0, 100, 10761, 15360, 69, 67.31, 70.00
2026/09/17 06:58:08.667, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:08.874, 0, 100, 10761, 15360, 69, 68.22, 70.00
2026/09/17 06:58:08.879, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:58:09.086, 0, 100, 10761, 15360, 69, 68.88, 70.00
2026/09/17 06:58:09.092, 1, 0, 3, 15360, 44, 10.05, 70.00
2026/09/17 06:58:09.299, 0, 100, 10761, 15360, 69, 66.67, 70.00
2026/09/17 06:58:09.305, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 06:58:09.512, 0, 100, 10761, 15360, 69, 66.00, 70.00
2026/09/17 06:58:09.517, 1, 0, 3, 15360, 44, 10.05, 70.00
