timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 07:35:49.088, 0, 0, 10761, 15360, 72, 33.35, 70.00
2026/09/17 07:35:49.096, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 07:35:49.308, 0, 0, 10761, 15360, 72, 33.35, 70.00
2026/09/17 07:35:49.313, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 07:35:49.520, 0, 64, 10761, 15360, 73, 47.93, 70.00
2026/09/17 07:35:49.525, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:35:49.732, 0, 100, 10761, 15360, 74, 64.59, 70.00
2026/09/17 07:35:49.740, 1, 0, 3, 15360, 44, 10.06, 70.00
2026/09/17 07:35:49.947, 0, 100, 10761, 15360, 74, 62.34, 70.00
2026/09/17 07:35:49.951, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:50.158, 0, 100, 10761, 15360, 74, 68.08, 70.00
2026/09/17 07:35:50.166, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:50.373, 0, 100, 10761, 15360, 75, 69.70, 70.00
2026/09/17 07:35:50.377, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 07:35:50.584, 0, 100, 10761, 15360, 75, 70.78, 70.00
2026/09/17 07:35:50.591, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:50.798, 0, 100, 10761, 15360, 75, 60.71, 70.00
2026/09/17 07:35:50.803, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:35:51.010, 0, 100, 10761, 15360, 75, 71.42, 70.00
2026/09/17 07:35:51.016, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:51.224, 0, 100, 10761, 15360, 75, 71.71, 70.00
2026/09/17 07:35:51.228, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:35:51.434, 0, 100, 10761, 15360, 75, 66.42, 70.00
2026/09/17 07:35:51.442, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:51.649, 0, 100, 10761, 15360, 75, 64.55, 70.00
2026/09/17 07:35:51.654, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:51.861, 0, 100, 10761, 15360, 75, 64.54, 70.00
2026/09/17 07:35:51.871, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:52.078, 0, 100, 10761, 15360, 76, 70.74, 70.00
2026/09/17 07:35:52.082, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 07:35:52.289, 0, 100, 10761, 15360, 76, 65.34, 70.00
2026/09/17 07:35:52.297, 1, 0, 3, 15360, 44, 10.06, 70.00
2026/09/17 07:35:52.504, 0, 100, 10761, 15360, 76, 70.35, 70.00
2026/09/17 07:35:52.508, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:52.715, 0, 100, 10761, 15360, 76, 62.93, 70.00
2026/09/17 07:35:52.720, 1, 0, 3, 15360, 44, 10.15, 70.00
2026/09/17 07:35:52.927, 0, 100, 10761, 15360, 76, 68.93, 70.00
2026/09/17 07:35:52.931, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:53.138, 0, 100, 10761, 15360, 76, 69.96, 70.00
2026/09/17 07:35:53.143, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:53.351, 0, 100, 10761, 15360, 77, 61.95, 70.00
2026/09/17 07:35:53.356, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:53.563, 0, 100, 10761, 15360, 77, 64.59, 70.00
2026/09/17 07:35:53.572, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:53.779, 0, 100, 10761, 15360, 77, 70.93, 70.00
2026/09/17 07:35:53.783, 1, 0, 3, 15360, 44, 10.35, 70.00
2026/09/17 07:35:53.992, 0, 100, 10761, 15360, 77, 64.06, 70.00
2026/09/17 07:35:53.996, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:54.203, 0, 100, 10761, 15360, 77, 66.68, 70.00
2026/09/17 07:35:54.208, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:54.415, 0, 100, 10761, 15360, 77, 67.45, 70.00
2026/09/17 07:35:54.421, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:54.628, 0, 100, 10761, 15360, 77, 65.24, 70.00
2026/09/17 07:35:54.635, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:54.842, 0, 100, 10761, 15360, 77, 66.02, 70.00
2026/09/17 07:35:54.848, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:55.055, 0, 100, 10761, 15360, 77, 68.08, 70.00
2026/09/17 07:35:55.060, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:55.267, 0, 100, 10761, 15360, 77, 65.59, 70.00
2026/09/17 07:35:55.272, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 07:35:55.479, 0, 100, 10761, 15360, 77, 66.91, 70.00
2026/09/17 07:35:55.484, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:55.691, 0, 100, 10761, 15360, 77, 65.34, 70.00
2026/09/17 07:35:55.696, 1, 0, 3, 15360, 44, 10.45, 70.00
2026/09/17 07:35:55.903, 0, 100, 10761, 15360, 78, 65.83, 70.00
2026/09/17 07:35:55.915, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:35:56.122, 0, 100, 10761, 15360, 78, 66.81, 70.00
2026/09/17 07:35:56.127, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:56.334, 0, 100, 10761, 15360, 78, 65.53, 70.00
2026/09/17 07:35:56.340, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:35:56.547, 0, 100, 10761, 15360, 78, 66.47, 70.00
2026/09/17 07:35:56.552, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:56.758, 0, 100, 10761, 15360, 78, 65.73, 70.00
2026/09/17 07:35:56.763, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 07:35:56.970, 0, 100, 10761, 15360, 78, 65.73, 70.00
2026/09/17 07:35:56.982, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 07:35:57.189, 0, 100, 10761, 15360, 78, 65.04, 70.00
2026/09/17 07:35:57.195, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:57.402, 0, 100, 10761, 15360, 78, 64.26, 70.00
2026/09/17 07:35:57.407, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:57.614, 0, 100, 10761, 15360, 78, 66.08, 70.00
2026/09/17 07:35:57.618, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:35:57.825, 0, 100, 10761, 15360, 78, 65.93, 70.00
2026/09/17 07:35:57.830, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:58.037, 0, 100, 10761, 15360, 78, 64.55, 70.00
2026/09/17 07:35:58.042, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:58.250, 0, 100, 10761, 15360, 78, 63.83, 70.00
2026/09/17 07:35:58.256, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:58.463, 0, 100, 10761, 15360, 78, 66.42, 70.00
2026/09/17 07:35:58.471, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:58.679, 0, 100, 10761, 15360, 78, 66.91, 70.00
2026/09/17 07:35:58.683, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:58.890, 0, 100, 10761, 15360, 79, 61.59, 70.00
2026/09/17 07:35:58.895, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:59.102, 0, 100, 10761, 15360, 79, 61.85, 70.00
2026/09/17 07:35:59.106, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:35:59.313, 0, 100, 10761, 15360, 79, 66.71, 70.00
2026/09/17 07:35:59.319, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:35:59.526, 0, 100, 10761, 15360, 79, 61.30, 70.00
2026/09/17 07:35:59.530, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 07:35:59.737, 0, 100, 10761, 15360, 79, 66.81, 70.00
2026/09/17 07:35:59.747, 1, 0, 3, 15360, 44, 10.35, 70.00
2026/09/17 07:35:59.954, 0, 100, 10761, 15360, 79, 67.55, 70.00
2026/09/17 07:35:59.959, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:36:00.166, 0, 100, 10761, 15360, 79, 65.79, 70.00
2026/09/17 07:36:00.173, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:36:00.382, 0, 100, 10761, 15360, 79, 62.63, 70.00
2026/09/17 07:36:00.386, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:36:00.593, 0, 100, 10761, 15360, 79, 63.08, 70.00
2026/09/17 07:36:00.598, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 07:36:00.805, 0, 100, 10761, 15360, 79, 62.34, 70.00
2026/09/17 07:36:00.809, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:36:01.016, 0, 100, 10761, 15360, 80, 69.03, 70.00
2026/09/17 07:36:01.022, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:36:01.229, 0, 100, 10761, 15360, 80, 67.10, 70.00
2026/09/17 07:36:01.234, 1, 0, 3, 15360, 44, 10.06, 70.00
2026/09/17 07:36:01.441, 0, 100, 10761, 15360, 80, 65.93, 70.00
2026/09/17 07:36:01.447, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:36:01.655, 0, 100, 10761, 15360, 80, 64.44, 70.00
2026/09/17 07:36:01.659, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:36:01.866, 0, 100, 10761, 15360, 80, 68.98, 70.00
2026/09/17 07:36:01.872, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:36:02.080, 0, 100, 10761, 15360, 80, 66.42, 70.00
2026/09/17 07:36:02.084, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:36:02.291, 0, 100, 10761, 15360, 80, 67.86, 70.00
2026/09/17 07:36:02.299, 1, 0, 3, 15360, 44, 10.35, 70.00
2026/09/17 07:36:02.507, 0, 100, 10761, 15360, 80, 66.22, 70.00
2026/09/17 07:36:02.511, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:36:02.718, 0, 100, 10761, 15360, 80, 60.61, 70.00
2026/09/17 07:36:02.724, 1, 0, 3, 15360, 44, 10.25, 70.00
2026/09/17 07:36:02.931, 0, 100, 10761, 15360, 80, 64.81, 70.00
2026/09/17 07:36:02.935, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:36:03.142, 0, 100, 10761, 15360, 80, 62.47, 70.00
2026/09/17 07:36:03.148, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:36:03.355, 0, 100, 10761, 15360, 80, 61.55, 70.00
2026/09/17 07:36:03.359, 1, 0, 3, 15360, 44, 10.06, 70.00
2026/09/17 07:36:03.567, 0, 100, 10761, 15360, 80, 64.10, 70.00
2026/09/17 07:36:03.574, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:36:03.781, 0, 100, 10761, 15360, 81, 65.14, 70.00
2026/09/17 07:36:03.795, 1, 0, 3, 15360, 44, 10.35, 70.00
2026/09/17 07:36:04.002, 0, 100, 10761, 15360, 81, 69.96, 70.00
2026/09/17 07:36:04.006, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:36:04.213, 0, 100, 10761, 15360, 81, 61.85, 70.00
2026/09/17 07:36:04.222, 1, 0, 3, 15360, 44, 10.15, 70.00
2026/09/17 07:36:04.428, 0, 100, 10761, 15360, 81, 65.24, 70.00
2026/09/17 07:36:04.434, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:36:04.641, 0, 100, 10761, 15360, 81, 65.34, 70.00
2026/09/17 07:36:04.647, 1, 0, 3, 15360, 44, 9.66, 70.00
