timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:33:12.651, 0, 91, 9043, 15360, 75, 66.22, 70.00
2026/09/17 06:33:12.659, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:12.870, 0, 71, 9043, 15360, 75, 64.89, 70.00
2026/09/17 06:33:12.881, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:13.089, 0, 100, 9043, 15360, 76, 65.44, 70.00
2026/09/17 06:33:13.094, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:13.302, 0, 100, 9043, 15360, 75, 66.86, 70.00
2026/09/17 06:33:13.308, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:13.516, 0, 100, 9043, 15360, 76, 79.25, 70.00
2026/09/17 06:33:13.532, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:13.739, 0, 88, 9043, 15360, 75, 66.61, 70.00
2026/09/17 06:33:13.750, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:13.958, 0, 100, 9043, 15360, 75, 65.14, 70.00
2026/09/17 06:33:13.963, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:14.171, 0, 100, 9043, 15360, 75, 65.44, 70.00
2026/09/17 06:33:14.176, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:33:14.384, 0, 97, 9043, 15360, 75, 74.56, 70.00
2026/09/17 06:33:14.395, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:14.603, 0, 90, 9043, 15360, 75, 66.61, 70.00
2026/09/17 06:33:14.608, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:14.816, 0, 100, 9043, 15360, 75, 65.53, 70.00
2026/09/17 06:33:14.822, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:33:15.029, 0, 100, 9043, 15360, 75, 65.73, 70.00
2026/09/17 06:33:15.035, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:15.242, 0, 91, 9043, 15360, 75, 66.12, 70.00
2026/09/17 06:33:15.248, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:15.456, 0, 96, 9043, 15360, 75, 65.67, 70.00
2026/09/17 06:33:15.464, 1, 0, 3, 15360, 43, 10.15, 70.00
2026/09/17 06:33:15.672, 0, 100, 9043, 15360, 75, 66.02, 70.00
2026/09/17 06:33:15.677, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:15.884, 0, 89, 9043, 15360, 76, 51.55, 70.00
2026/09/17 06:33:15.893, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:16.101, 0, 100, 9043, 15360, 75, 65.30, 70.00
2026/09/17 06:33:16.106, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:16.314, 0, 100, 9043, 15360, 75, 65.59, 70.00
2026/09/17 06:33:16.320, 1, 0, 3, 15360, 43, 10.35, 70.00
2026/09/17 06:33:16.528, 0, 100, 9043, 15360, 76, 66.42, 70.00
2026/09/17 06:33:16.534, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:16.742, 0, 87, 9043, 15360, 75, 59.69, 70.00
2026/09/17 06:33:16.748, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:16.956, 0, 100, 9043, 15360, 75, 65.40, 70.00
2026/09/17 06:33:16.965, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:17.173, 0, 100, 9043, 15360, 76, 66.32, 70.00
2026/09/17 06:33:17.183, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:17.390, 0, 100, 9043, 15360, 76, 65.73, 70.00
2026/09/17 06:33:17.396, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:33:17.603, 0, 86, 9043, 15360, 75, 64.65, 70.00
2026/09/17 06:33:17.609, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:17.816, 0, 100, 9043, 15360, 76, 65.44, 70.00
2026/09/17 06:33:17.822, 1, 0, 3, 15360, 43, 10.35, 70.00
2026/09/17 06:33:18.031, 0, 100, 9043, 15360, 75, 65.63, 70.00
2026/09/17 06:33:18.037, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:33:18.245, 0, 100, 9043, 15360, 75, 65.83, 70.00
2026/09/17 06:33:18.253, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:33:18.464, 0, 78, 9043, 15360, 76, 65.04, 70.00
2026/09/17 06:33:18.477, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:18.684, 0, 100, 9043, 15360, 76, 66.12, 70.00
2026/09/17 06:33:18.690, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:18.898, 0, 100, 9043, 15360, 76, 65.97, 70.00
2026/09/17 06:33:18.904, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:19.111, 0, 87, 9043, 15360, 76, 76.42, 70.00
2026/09/17 06:33:19.121, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:19.328, 0, 100, 9043, 15360, 76, 66.47, 70.00
2026/09/17 06:33:19.334, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:19.541, 0, 100, 9043, 15360, 76, 65.79, 70.00
2026/09/17 06:33:19.547, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:19.754, 0, 100, 9043, 15360, 76, 65.89, 70.00
2026/09/17 06:33:19.760, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:33:19.967, 0, 87, 9043, 15360, 76, 69.66, 70.00
2026/09/17 06:33:19.973, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:33:20.180, 0, 100, 9043, 15360, 76, 66.77, 70.00
2026/09/17 06:33:20.186, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:20.393, 0, 100, 9043, 15360, 76, 65.83, 70.00
2026/09/17 06:33:20.401, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:20.608, 0, 100, 9043, 15360, 76, 50.82, 70.00
2026/09/17 06:33:20.619, 1, 0, 3, 15360, 43, 10.15, 70.00
2026/09/17 06:33:20.827, 0, 88, 9043, 15360, 76, 65.93, 70.00
2026/09/17 06:33:20.833, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:21.040, 0, 100, 9043, 15360, 76, 66.02, 70.00
2026/09/17 06:33:21.046, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:33:21.253, 0, 100, 9043, 15360, 76, 65.63, 70.00
2026/09/17 06:33:21.264, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:21.471, 0, 100, 9043, 15360, 76, 53.05, 70.00
2026/09/17 06:33:21.477, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:33:21.684, 0, 88, 9043, 15360, 76, 65.10, 70.00
2026/09/17 06:33:21.691, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:21.898, 0, 100, 9043, 15360, 76, 67.16, 70.00
2026/09/17 06:33:21.907, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:22.115, 0, 100, 9043, 15360, 76, 65.24, 70.00
2026/09/17 06:33:22.122, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:33:22.329, 0, 100, 9043, 15360, 76, 64.69, 70.00
2026/09/17 06:33:22.337, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:33:22.544, 0, 100, 9043, 15360, 76, 67.61, 70.00
2026/09/17 06:33:22.549, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:33:22.757, 0, 100, 9043, 15360, 76, 64.55, 70.00
2026/09/17 06:33:22.763, 1, 0, 3, 15360, 43, 9.56, 70.00
