timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:08:45.955, 0, 97, 14043, 15360, 75, 65.69, 70.00
2026/09/17 06:08:45.961, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:46.173, 0, 51, 14043, 15360, 75, 70.25, 70.00
2026/09/17 06:08:46.180, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:08:46.387, 0, 100, 14043, 15360, 75, 65.44, 70.00
2026/09/17 06:08:46.400, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:46.608, 0, 100, 14043, 15360, 75, 65.93, 70.00
2026/09/17 06:08:46.616, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:46.823, 0, 100, 14043, 15360, 75, 65.44, 70.00
2026/09/17 06:08:46.829, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:47.037, 0, 100, 14043, 15360, 75, 66.12, 70.00
2026/09/17 06:08:47.045, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:47.253, 0, 86, 14043, 15360, 75, 65.34, 70.00
2026/09/17 06:08:47.262, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:47.470, 0, 100, 14043, 15360, 75, 64.69, 70.00
2026/09/17 06:08:47.476, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:47.683, 0, 100, 14043, 15360, 75, 65.73, 70.00
2026/09/17 06:08:47.690, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:47.898, 0, 100, 14043, 15360, 75, 66.02, 70.00
2026/09/17 06:08:47.911, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:08:48.119, 0, 100, 14043, 15360, 75, 63.99, 70.00
2026/09/17 06:08:48.124, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:48.332, 0, 87, 14043, 15360, 76, 66.71, 70.00
2026/09/17 06:08:48.338, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:48.546, 0, 100, 14043, 15360, 76, 65.34, 70.00
2026/09/17 06:08:48.554, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:48.762, 0, 100, 14043, 15360, 76, 65.63, 70.00
2026/09/17 06:08:48.769, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:48.976, 0, 100, 14043, 15360, 76, 65.63, 70.00
2026/09/17 06:08:48.983, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:49.191, 0, 99, 14043, 15360, 76, 63.87, 70.00
2026/09/17 06:08:49.197, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:49.404, 0, 100, 14043, 15360, 76, 66.18, 70.00
2026/09/17 06:08:49.410, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:49.618, 0, 100, 14043, 15360, 76, 65.14, 70.00
2026/09/17 06:08:49.627, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:49.834, 0, 100, 14043, 15360, 76, 68.33, 70.00
2026/09/17 06:08:49.841, 1, 0, 3, 15360, 43, 9.66, 70.00
