timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:07:12.443, 0, 100, 14043, 15360, 75, 65.83, 70.00
2026/09/17 06:07:12.455, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:07:12.667, 0, 48, 14043, 15360, 76, 66.56, 70.00
2026/09/17 06:07:12.676, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:07:12.884, 0, 96, 14043, 15360, 76, 65.93, 70.00
2026/09/17 06:07:12.890, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:07:13.097, 0, 100, 14043, 15360, 76, 65.38, 70.00
2026/09/17 06:07:13.105, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:07:13.312, 0, 100, 14043, 15360, 76, 65.81, 70.00
2026/09/17 06:07:13.328, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:07:13.535, 0, 94, 14043, 15360, 76, 65.22, 70.00
2026/09/17 06:07:13.548, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:07:13.756, 0, 90, 14043, 15360, 76, 66.06, 70.00
2026/09/17 06:07:13.762, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:07:13.970, 0, 100, 14043, 15360, 76, 65.14, 70.00
2026/09/17 06:07:13.977, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:07:14.184, 0, 100, 14043, 15360, 76, 64.85, 70.00
2026/09/17 06:07:14.196, 1, 0, 3, 15360, 43, 11.25, 70.00
2026/09/17 06:07:14.405, 0, 100, 14043, 15360, 76, 64.65, 70.00
2026/09/17 06:07:14.417, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:07:14.625, 0, 100, 14043, 15360, 76, 70.00, 70.00
2026/09/17 06:07:14.630, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:07:14.837, 0, 90, 14043, 15360, 76, 65.93, 70.00
2026/09/17 06:07:14.843, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:07:15.051, 0, 100, 14043, 15360, 76, 65.69, 70.00
2026/09/17 06:07:15.058, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:07:15.266, 0, 100, 14043, 15360, 76, 66.75, 70.00
2026/09/17 06:07:15.272, 1, 0, 3, 15360, 43, 10.55, 70.00
2026/09/17 06:07:15.480, 0, 100, 14043, 15360, 76, 65.87, 70.00
2026/09/17 06:07:15.486, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:07:15.694, 0, 100, 14043, 15360, 76, 64.85, 70.00
2026/09/17 06:07:15.700, 1, 0, 3, 15360, 43, 10.15, 70.00
2026/09/17 06:07:15.907, 0, 99, 14043, 15360, 76, 65.83, 70.00
2026/09/17 06:07:15.913, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:07:16.121, 0, 100, 14043, 15360, 76, 67.00, 70.00
2026/09/17 06:07:16.130, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:07:16.338, 0, 100, 14043, 15360, 76, 67.10, 70.00
2026/09/17 06:07:16.345, 1, 0, 3, 15360, 43, 9.66, 70.00
