timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 07:24:12.174, 0, 0, 10761, 15360, 76, 34.61, 70.00
2026/09/17 07:24:12.181, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:24:12.393, 0, 15, 10761, 15360, 76, 45.47, 70.00
2026/09/17 07:24:12.398, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:24:12.605, 0, 100, 10761, 15360, 77, 65.28, 70.00
2026/09/17 07:24:12.611, 1, 0, 3, 15360, 44, 10.55, 70.00
2026/09/17 07:24:12.819, 0, 100, 10761, 15360, 78, 69.70, 70.00
2026/09/17 07:24:12.825, 1, 0, 3, 15360, 44, 9.85, 70.00
2026/09/17 07:24:13.031, 0, 100, 10761, 15360, 78, 63.48, 70.00
2026/09/17 07:24:13.042, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:24:13.249, 0, 100, 10761, 15360, 78, 65.44, 70.00
2026/09/17 07:24:13.255, 1, 0, 3, 15360, 44, 9.75, 70.00
2026/09/17 07:24:13.462, 0, 100, 10761, 15360, 78, 64.85, 70.00
2026/09/17 07:24:13.468, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:24:13.675, 0, 100, 10761, 15360, 78, 67.40, 70.00
2026/09/17 07:24:13.687, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:24:13.895, 0, 100, 10761, 15360, 79, 66.61, 70.00
2026/09/17 07:24:13.900, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 07:24:14.107, 0, 100, 10761, 15360, 79, 65.63, 70.00
2026/09/17 07:24:14.112, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 07:24:14.319, 0, 100, 10761, 15360, 79, 64.85, 70.00
2026/09/17 07:24:14.324, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:24:14.531, 0, 100, 10761, 15360, 79, 65.69, 70.00
2026/09/17 07:24:14.537, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:24:14.744, 0, 100, 10761, 15360, 79, 65.53, 70.00
2026/09/17 07:24:14.749, 1, 0, 3, 15360, 44, 9.66, 70.00
