timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:04:42.379, 0, 100, 14043, 15360, 75, 66.32, 70.00
2026/09/17 06:04:42.385, 1, 0, 3, 15360, 43, 10.35, 70.00
2026/09/17 06:04:42.598, 0, 58, 14043, 15360, 75, 64.95, 70.00
2026/09/17 06:04:42.605, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:42.812, 0, 100, 14043, 15360, 75, 65.67, 70.00
2026/09/17 06:04:42.821, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:04:43.029, 0, 100, 14043, 15360, 75, 65.04, 70.00
2026/09/17 06:04:43.035, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:04:43.243, 0, 100, 14043, 15360, 75, 65.04, 70.00
2026/09/17 06:04:43.250, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:04:43.458, 0, 84, 14043, 15360, 75, 65.53, 70.00
2026/09/17 06:04:43.471, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:04:43.679, 0, 98, 14043, 15360, 75, 65.93, 70.00
2026/09/17 06:04:43.686, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:43.893, 0, 100, 14043, 15360, 75, 64.89, 70.00
2026/09/17 06:04:43.900, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:04:44.107, 0, 100, 14043, 15360, 76, 65.53, 70.00
2026/09/17 06:04:44.114, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:44.322, 0, 100, 14043, 15360, 76, 78.03, 70.00
2026/09/17 06:04:44.329, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:44.537, 0, 100, 14043, 15360, 76, 66.32, 70.00
2026/09/17 06:04:44.545, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:04:44.753, 0, 100, 14043, 15360, 76, 67.35, 70.00
2026/09/17 06:04:44.766, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:44.974, 0, 100, 14043, 15360, 76, 64.55, 70.00
2026/09/17 06:04:44.979, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:45.187, 0, 88, 14043, 15360, 76, 66.30, 70.00
2026/09/17 06:04:45.194, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:45.401, 0, 100, 14043, 15360, 76, 66.53, 70.00
2026/09/17 06:04:45.414, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:04:45.622, 0, 100, 14043, 15360, 76, 64.61, 70.00
2026/09/17 06:04:45.628, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:04:45.835, 0, 100, 14043, 15360, 76, 65.10, 70.00
2026/09/17 06:04:45.842, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:46.050, 0, 90, 14043, 15360, 76, 59.63, 70.00
2026/09/17 06:04:46.057, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:46.265, 0, 95, 14043, 15360, 76, 65.08, 70.00
2026/09/17 06:04:46.271, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:46.479, 0, 100, 14043, 15360, 76, 65.00, 70.00
2026/09/17 06:04:46.486, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:46.694, 0, 100, 14043, 15360, 76, 64.91, 70.00
2026/09/17 06:04:46.700, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:46.908, 0, 100, 14043, 15360, 76, 79.35, 70.00
2026/09/17 06:04:46.915, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:47.123, 0, 81, 14043, 15360, 76, 65.83, 70.00
2026/09/17 06:04:47.132, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:47.339, 0, 100, 14043, 15360, 76, 64.43, 70.00
2026/09/17 06:04:47.346, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:47.553, 0, 100, 14043, 15360, 76, 66.36, 70.00
2026/09/17 06:04:47.566, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:47.773, 0, 91, 14043, 15360, 76, 64.75, 70.00
2026/09/17 06:04:47.783, 1, 0, 3, 15360, 43, 10.35, 70.00
2026/09/17 06:04:47.991, 0, 100, 14043, 15360, 76, 66.57, 70.00
2026/09/17 06:04:47.997, 1, 0, 3, 15360, 43, 10.25, 70.00
2026/09/17 06:04:48.205, 0, 100, 14043, 15360, 76, 66.32, 70.00
2026/09/17 06:04:48.211, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 06:04:48.418, 0, 100, 14043, 15360, 76, 65.34, 70.00
2026/09/17 06:04:48.427, 1, 0, 3, 15360, 43, 9.86, 70.00
