timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 07:39:25.850, 0, 0, 10761, 15360, 75, 34.22, 70.00
2026/09/17 07:39:25.857, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:39:26.069, 0, 0, 10761, 15360, 75, 34.32, 70.00
2026/09/17 07:39:26.085, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:39:26.292, 0, 73, 10761, 15360, 76, 47.14, 70.00
2026/09/17 07:39:26.299, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:39:26.506, 0, 100, 10761, 15360, 77, 62.81, 70.00
2026/09/17 07:39:26.511, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:39:26.718, 0, 100, 10761, 15360, 77, 62.67, 70.00
2026/09/17 07:39:26.726, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 07:39:26.933, 0, 100, 10761, 15360, 77, 67.49, 70.00
2026/09/17 07:39:26.938, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:39:27.145, 0, 100, 10761, 15360, 77, 67.73, 70.00
2026/09/17 07:39:27.153, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:39:27.361, 0, 100, 10761, 15360, 78, 65.87, 70.00
2026/09/17 07:39:27.365, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:39:27.573, 0, 100, 10761, 15360, 78, 64.79, 70.00
2026/09/17 07:39:27.577, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:39:27.784, 0, 100, 10761, 15360, 78, 64.16, 70.00
2026/09/17 07:39:27.789, 1, 0, 3, 15360, 44, 9.56, 70.00
2026/09/17 07:39:27.996, 0, 100, 10761, 15360, 78, 62.08, 70.00
2026/09/17 07:39:28.003, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:39:28.210, 0, 100, 10761, 15360, 78, 63.91, 70.00
2026/09/17 07:39:28.214, 1, 0, 3, 15360, 44, 10.06, 70.00
2026/09/17 07:39:28.422, 0, 100, 10761, 15360, 78, 65.53, 70.00
2026/09/17 07:39:28.428, 1, 0, 3, 15360, 44, 9.96, 70.00
2026/09/17 07:39:28.635, 0, 100, 10761, 15360, 78, 65.30, 70.00
2026/09/17 07:39:28.639, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 07:39:28.846, 0, 100, 10761, 15360, 78, 62.44, 70.00
2026/09/17 07:39:28.852, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 07:39:29.060, 0, 100, 10761, 15360, 79, 64.32, 70.00
2026/09/17 07:39:29.064, 1, 0, 3, 15360, 44, 9.66, 70.00
