timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/18 07:31:38.607, 0, 0, 2953, 15360, 47, 27.96, 70.00
2026/09/18 07:31:38.614, 1, 0, 3, 15360, 44, 13.83, 70.00
2026/09/18 07:31:38.826, 0, 0, 2953, 15360, 47, 27.96, 70.00
2026/09/18 07:31:38.831, 1, 0, 3, 15360, 44, 13.73, 70.00
2026/09/18 07:31:39.038, 0, 25, 2953, 15360, 48, 36.02, 70.00
2026/09/18 07:31:39.044, 1, 0, 3, 15360, 44, 13.73, 70.00
2026/09/18 07:31:39.250, 0, 100, 2953, 15360, 50, 60.98, 70.00
2026/09/18 07:31:39.255, 1, 0, 3, 15360, 44, 13.82, 70.00
2026/09/18 07:31:39.462, 0, 100, 2953, 15360, 51, 71.71, 70.00
2026/09/18 07:31:39.466, 1, 0, 3, 15360, 44, 13.82, 70.00
2026/09/18 07:31:39.673, 0, 100, 2953, 15360, 51, 68.96, 70.00
2026/09/18 07:31:39.682, 1, 0, 3, 15360, 44, 13.72, 70.00
2026/09/18 07:31:39.889, 0, 100, 2953, 15360, 52, 65.91, 70.00
2026/09/18 07:31:39.893, 1, 0, 3, 15360, 44, 13.83, 70.00
2026/09/18 07:31:40.100, 0, 100, 2953, 15360, 52, 74.20, 70.00
2026/09/18 07:31:40.111, 1, 0, 3, 15360, 44, 13.83, 70.00
2026/09/18 07:31:40.317, 0, 100, 2953, 15360, 52, 72.40, 70.00
2026/09/18 07:31:40.321, 1, 0, 3, 15360, 44, 13.82, 70.00
2026/09/18 07:31:40.528, 0, 100, 2953, 15360, 53, 62.89, 70.00
2026/09/18 07:31:40.534, 1, 0, 3, 15360, 44, 13.72, 70.00
2026/09/18 07:31:40.740, 0, 100, 2953, 15360, 53, 64.18, 70.00
2026/09/18 07:31:40.745, 1, 0, 3, 15360, 44, 13.82, 70.00
2026/09/18 07:31:40.952, 0, 100, 2953, 15360, 53, 71.76, 70.00
