timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:04:49.567, 0, 100, 14043, 15360, 76, 66.43, 70.00
2026/09/17 06:04:49.579, 1, 0, 3, 15360, 43, 11.44, 70.00
2026/09/17 06:04:49.791, 0, 76, 14043, 15360, 76, 68.04, 70.00
2026/09/17 06:04:49.803, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:50.010, 0, 100, 14043, 15360, 76, 65.14, 70.00
2026/09/17 06:04:50.017, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:50.225, 0, 100, 14043, 15360, 76, 65.10, 70.00
2026/09/17 06:04:50.232, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:50.439, 0, 100, 14043, 15360, 76, 65.49, 70.00
2026/09/17 06:04:50.447, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:50.654, 0, 100, 14043, 15360, 76, 65.97, 70.00
2026/09/17 06:04:50.664, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:04:50.873, 0, 86, 14043, 15360, 76, 65.42, 70.00
2026/09/17 06:04:50.880, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:51.087, 0, 100, 14043, 15360, 76, 64.75, 70.00
2026/09/17 06:04:51.096, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:51.304, 0, 100, 14043, 15360, 76, 66.61, 70.00
2026/09/17 06:04:51.310, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:51.518, 0, 100, 14043, 15360, 76, 65.48, 70.00
2026/09/17 06:04:51.525, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:04:51.732, 0, 100, 14043, 15360, 76, 63.91, 70.00
2026/09/17 06:04:51.743, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:51.950, 0, 92, 14043, 15360, 76, 64.99, 70.00
2026/09/17 06:04:51.957, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:04:52.165, 0, 100, 14043, 15360, 76, 64.55, 70.00
2026/09/17 06:04:52.171, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:52.378, 0, 100, 14043, 15360, 76, 65.04, 70.00
2026/09/17 06:04:52.388, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:04:52.596, 0, 100, 14043, 15360, 76, 66.38, 70.00
2026/09/17 06:04:52.602, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:52.809, 0, 100, 14043, 15360, 76, 66.85, 70.00
2026/09/17 06:04:52.815, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:53.022, 0, 100, 14043, 15360, 77, 65.53, 70.00
2026/09/17 06:04:53.035, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:04:53.242, 0, 100, 14043, 15360, 76, 65.00, 70.00
2026/09/17 06:04:53.248, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:04:53.456, 0, 100, 14043, 15360, 77, 68.82, 70.00
2026/09/17 06:04:53.464, 1, 0, 3, 15360, 43, 10.06, 70.00
