timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 07:25:13.972, 0, 38, 10761, 15360, 74, 42.93, 70.00
2026/09/17 07:25:13.979, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 07:25:14.190, 0, 41, 10761, 15360, 74, 63.91, 70.00
2026/09/17 07:25:14.195, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 07:25:14.402, 0, 100, 10761, 15360, 74, 66.77, 70.00
2026/09/17 07:25:14.408, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 07:25:14.615, 0, 100, 10761, 15360, 74, 66.32, 70.00
2026/09/17 07:25:14.628, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 07:25:14.835, 0, 100, 10761, 15360, 74, 67.26, 70.00
2026/09/17 07:25:14.840, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 07:25:15.048, 0, 100, 10761, 15360, 74, 66.81, 70.00
2026/09/17 07:25:15.054, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 07:25:15.263, 0, 100, 10761, 15360, 74, 65.53, 70.00
2026/09/17 07:25:15.274, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 07:25:15.481, 0, 100, 10761, 15360, 74, 67.94, 70.00
2026/09/17 07:25:15.486, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 07:25:15.693, 0, 100, 10761, 15360, 74, 67.10, 70.00
2026/09/17 07:25:15.700, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 07:25:15.907, 0, 100, 10761, 15360, 74, 67.69, 70.00
2026/09/17 07:25:15.912, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 07:25:16.118, 0, 100, 10761, 15360, 74, 65.77, 70.00
2026/09/17 07:25:16.124, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 07:25:16.331, 0, 100, 10761, 15360, 74, 67.06, 70.00
2026/09/17 07:25:16.335, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 07:25:16.542, 0, 100, 10761, 15360, 74, 64.85, 70.00
2026/09/17 07:25:16.548, 1, 0, 3, 15360, 43, 10.65, 70.00
2026/09/17 07:25:16.755, 0, 100, 10761, 15360, 74, 65.98, 70.00
2026/09/17 07:25:16.761, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 07:25:16.968, 0, 100, 10761, 15360, 74, 65.53, 70.00
2026/09/17 07:25:16.973, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 07:25:17.180, 0, 100, 10761, 15360, 74, 67.94, 70.00
2026/09/17 07:25:17.184, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 07:25:17.391, 0, 100, 10761, 15360, 74, 67.55, 70.00
2026/09/17 07:25:17.397, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 07:25:17.604, 0, 100, 10761, 15360, 74, 67.20, 70.00
2026/09/17 07:25:17.615, 1, 0, 3, 15360, 43, 10.65, 70.00
2026/09/17 07:25:17.822, 0, 100, 10761, 15360, 75, 66.51, 70.00
