timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:08:50.759, 0, 100, 14043, 15360, 75, 64.93, 70.00
2026/09/17 06:08:50.766, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:08:50.978, 0, 57, 14043, 15360, 76, 67.16, 70.00
2026/09/17 06:08:50.986, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:51.194, 0, 100, 14043, 15360, 76, 65.44, 70.00
2026/09/17 06:08:51.205, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:51.413, 0, 100, 14043, 15360, 76, 66.36, 70.00
2026/09/17 06:08:51.422, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:51.629, 0, 100, 14043, 15360, 76, 65.63, 70.00
2026/09/17 06:08:51.635, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:51.843, 0, 100, 14043, 15360, 76, 65.28, 70.00
2026/09/17 06:08:51.850, 1, 0, 3, 15360, 43, 10.55, 70.00
2026/09/17 06:08:52.059, 0, 100, 14043, 15360, 76, 66.02, 70.00
2026/09/17 06:08:52.068, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:08:52.275, 0, 82, 14043, 15360, 76, 66.12, 70.00
2026/09/17 06:08:52.283, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:52.490, 0, 100, 14043, 15360, 76, 65.18, 70.00
2026/09/17 06:08:52.496, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:08:52.704, 0, 100, 14043, 15360, 76, 65.85, 70.00
2026/09/17 06:08:52.715, 1, 0, 3, 15360, 43, 9.56, 70.00
2026/09/17 06:08:52.922, 0, 100, 14043, 15360, 76, 65.38, 70.00
2026/09/17 06:08:52.929, 1, 0, 3, 15360, 43, 9.76, 70.00
2026/09/17 06:08:53.137, 0, 100, 14043, 15360, 76, 66.71, 70.00
2026/09/17 06:08:53.143, 1, 0, 3, 15360, 43, 9.76, 70.00
