timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/18 07:07:21.935, 0, 0, 6015, 15360, 59, 29.92, 70.00
2026/09/18 07:07:21.943, 1, 0, 3, 15360, 47, 13.93, 70.00
2026/09/18 07:07:22.155, 0, 0, 6015, 15360, 59, 30.02, 70.00
2026/09/18 07:07:22.160, 1, 0, 3, 15360, 47, 13.93, 70.00
2026/09/18 07:07:22.366, 0, 0, 6015, 15360, 59, 29.92, 70.00
2026/09/18 07:07:22.372, 1, 0, 3, 15360, 47, 13.93, 70.00
2026/09/18 07:07:22.578, 0, 0, 6015, 15360, 59, 30.02, 70.00
2026/09/18 07:07:22.583, 1, 0, 3, 15360, 47, 13.93, 70.00
2026/09/18 07:07:22.790, 0, 0, 6015, 15360, 59, 29.92, 70.00
2026/09/18 07:07:22.796, 1, 0, 3, 15360, 47, 13.93, 70.00
2026/09/18 07:07:23.003, 0, 20, 6015, 15360, 60, 37.58, 70.00
2026/09/18 07:07:23.009, 1, 0, 3, 15360, 47, 13.93, 70.00
2026/09/18 07:07:23.216, 0, 100, 6015, 15360, 62, 64.34, 70.00
2026/09/18 07:07:23.225, 1, 0, 3, 15360, 47, 13.93, 70.00
2026/09/18 07:07:23.432, 0, 100, 6015, 15360, 63, 70.18, 70.00
2026/09/18 07:07:23.436, 1, 0, 3, 15360, 47, 13.93, 70.00
2026/09/18 07:07:23.643, 0, 100, 6015, 15360, 63, 65.61, 70.00
2026/09/18 07:07:23.652, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/18 07:07:23.859, 0, 100, 6015, 15360, 63, 66.14, 70.00
2026/09/18 07:07:23.863, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/18 07:07:24.070, 0, 100, 6015, 15360, 64, 73.23, 70.00
2026/09/18 07:07:24.074, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/18 07:07:24.281, 0, 100, 6015, 15360, 64, 66.85, 70.00
2026/09/18 07:07:24.286, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/18 07:07:24.493, 0, 100, 6015, 15360, 64, 62.71, 70.00
2026/09/18 07:07:24.501, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/18 07:07:24.708, 0, 100, 6015, 15360, 64, 62.81, 70.00
2026/09/18 07:07:24.713, 1, 0, 3, 15360, 47, 13.92, 70.00
2026/09/18 07:07:24.920, 0, 100, 6015, 15360, 65, 64.50, 70.00
