timestamp,index,utilization.gpu,memory.used,memory.total,temperature.gpu,power.draw,power.limit
2026/09/17 06:07:38.563, 0, 100, 14043, 15360, 76, 66.65, 70.00
2026/09/17 06:07:38.575, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:07:38.787, 0, 69, 14043, 15360, 76, 65.38, 70.00
2026/09/17 06:07:38.800, 1, 0, 3, 15360, 44, 9.66, 70.00
2026/09/17 06:07:39.008, 0, 100, 14043, 15360, 76, 66.06, 70.00
2026/09/17 06:07:39.014, 1, 0, 3, 15360, 44, 9.56, 70.00
2026/09/17 06:07:39.222, 0, 100, 14043, 15360, 76, 65.28, 70.00
2026/09/17 06:07:39.230, 1, 0, 3, 15360, 43, 10.55, 70.00
2026/09/17 06:07:39.443, 0, 100, 14043, 15360, 77, 65.67, 70.00
2026/09/17 06:07:39.448, 1, 0, 3, 15360, 43, 9.66, 70.00
2026/09/17 06:07:39.656, 0, 90, 14043, 15360, 77, 65.73, 70.00
2026/09/17 06:07:39.663, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:07:39.870, 0, 100, 14043, 15360, 77, 64.91, 70.00
2026/09/17 06:07:39.877, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:07:40.084, 0, 100, 14043, 15360, 77, 65.85, 70.00
2026/09/17 06:07:40.095, 1, 0, 3, 15360, 43, 9.96, 70.00
2026/09/17 06:07:40.303, 0, 100, 14043, 15360, 77, 65.77, 70.00
2026/09/17 06:07:40.309, 1, 0, 3, 15360, 43, 10.06, 70.00
2026/09/17 06:07:40.516, 0, 92, 14043, 15360, 77, 66.75, 70.00
2026/09/17 06:07:40.524, 1, 0, 3, 15360, 43, 9.86, 70.00
2026/09/17 06:07:40.731, 0, 100, 14043, 15360, 77, 64.99, 70.00
2026/09/17 06:07:40.741, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:07:40.948, 0, 100, 14043, 15360, 77, 66.02, 70.00
2026/09/17 06:07:40.955, 1, 0, 3, 15360, 44, 9.76, 70.00
2026/09/17 06:07:41.163, 0, 100, 14043, 15360, 77, 66.91, 70.00
2026/09/17 06:07:41.169, 1, 0, 3, 15360, 44, 9.86, 70.00
2026/09/17 06:07:41.376, 0, 92, 14043, 15360, 77, 65.63, 70.00
